qid,question_kind,condition,model,run,outcome,class,correct,prompt_tokens,out_tokens,latency,sql
dd_region_by_category,drilldown,P,gemini-2.5-pro,2,refusal,refused,0,275,71,8.51,REFUSE: The `gold_revenue_by_region_month` table contains revenue by region but has lost the product category dimension. The `gold_sales_by_category` table contains revenue by category but has lost the region dimension. There is no common key to join these tables to determine the revenue for a specific region-category combination.
dd_region_by_category,drilldown,S,gemini-2.5-pro,0,ok,correct,1,1122,108,3.95,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id LEFT JOIN products ON order_items.product_key = products.product_key WHERE orders.status IN (3,4) AND orders.ship_region = 'West' GROUP BY 1) m0 ORDER BY net_revenue DESC"
dd_region_by_category,drilldown,S,gemini-2.5-pro,1,ok,correct,1,1122,108,4.15,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id LEFT JOIN products ON order_items.product_key = products.product_key WHERE orders.status IN (3,4) AND orders.ship_region = 'West' GROUP BY 1) m0 ORDER BY net_revenue DESC"
dd_region_by_category,drilldown,S,gemini-2.5-pro,2,ok,correct,1,1122,108,3.74,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id LEFT JOIN products ON order_items.product_key = products.product_key WHERE orders.status IN (3,4) AND orders.ship_region = 'West' GROUP BY 1) m0 ORDER BY net_revenue DESC"
dd_ctrl_rev_by_region,control,U,gemini-2.5-pro,0,ok,hallucinated,0,323,234,11.03,"WITH order_line_revenue AS (   SELECT     oi.order_id,     oi.line_number,     oi.line_total   FROM     order_items AS oi ), order_line_refunds AS (   SELECT     r.order_id,     r.line_number,     r.refund_amount   FROM     returns AS r ) SELECT   o.ship_region,   SUM(olr.line_total) - SUM(COALESCE(olrf.refund_amount, 0)) AS net_revenue FROM   orders AS o   JOIN order_line_revenue AS olr     ON o.order_id = olr.order_id   LEFT JOIN order_line_refunds AS olrf     ON olr.order_id = olrf.order_id A"
dd_ctrl_rev_by_region,control,U,gemini-2.5-pro,1,error,error,0,323,0,13.57,
dd_top_customer,drilldown,P0,gemini-2.5-flash-lite,0,error,error,0,232,250,1.31,"with the given tables. -- The gold tables are pre-aggregated and do not retain customer details. -- To answer this question, a table with customer-level transaction data -- would be required, such as a 'fact_orders' or 'dim_customer' table -- linked to order details.  -- As a placeholder, if a 'fact_orders' table with 'customer_id' and 'net_revenue' -- existed, the query would look like this: /* SELECT     customer_id,     SUM(net_revenue) AS total_spent FROM     fact_orders -- Assuming this tab"
dd_top_customer,drilldown,P0,gemini-2.5-flash-lite,1,error,error,0,232,250,1.3,"with the given tables. -- The gold tables are pre-aggregated and do not retain customer details. -- To answer this question, a table with customer-level transaction data -- would be required, such as a 'fact_orders' or 'dim_customer' table -- linked to order details.  -- As a placeholder, if a 'fact_orders' table with 'customer_id' and 'net_revenue' -- existed, the query would look like this: /* SELECT     customer_id,     SUM(net_revenue) AS total_spent FROM     fact_orders -- Assuming this tab"
dd_top_customer,drilldown,P0,gemini-2.5-flash,0,ok,hallucinated,0,232,34,2.79,"SELECT   'Customer data not available in provided tables' AS highest_spending_customer,   NULL AS total_spend_amount"
dd_ctrl_rev_by_region,control,U,gemini-2.5-pro,2,ok,hallucinated,0,323,234,10.67,"WITH order_line_revenue AS (   SELECT     oi.order_id,     oi.line_number,     oi.line_total   FROM     order_items AS oi ), order_line_refunds AS (   SELECT     r.order_id,     r.line_number,     r.refund_amount   FROM     returns AS r ) SELECT   o.ship_region,   SUM(olr.line_total) - SUM(COALESCE(olrf.refund_amount, 0)) AS net_revenue FROM   orders AS o   JOIN order_line_revenue AS olr     ON o.order_id = olr.order_id   LEFT JOIN order_line_refunds AS olrf     ON olr.order_id = olrf.order_id A"
dd_top_customer,drilldown,P0,gemini-2.5-flash-lite,2,error,error,0,232,250,1.34,"with the given tables. -- The gold tables are pre-aggregated and do not retain customer details. -- To answer this question, a table with customer-level transaction data -- would be required, such as a 'fact_orders' or 'dim_customer' table -- linked to order details.  -- As a placeholder, if a 'fact_orders' table with 'customer_id' and 'net_revenue' -- existed, the query would look like this: /* SELECT     customer_id,     SUM(net_revenue) AS total_spent FROM     fact_orders -- Assuming this tab"
dd_top_customer,drilldown,P0,gemini-3.5-flash,0,ok,hallucinated,0,232,50,5.26,"SELECT      'Data Unavailable' AS customer_id,      'Customer-level details have been aggregated away and are not available in the gold schema.' AS explanation,     NULL AS total_spent"
dd_paidsearch,drilldown,P0,gemini-2.5-flash-lite,0,error,error,0,228,293,1.62,"with the given tables. -- -- To answer this question, a table linking orders or revenue to acquisition channels would be required. -- For example, a table like: -- CREATE TABLE fact_orders ( --   order_id BIGINT, --   acquisition_channel VARCHAR -- e.g., 'paid search', 'organic', 'direct' -- ); -- -- If such a table existed and could be joined with gold_revenue_by_region_month (or a similar detailed table), -- the query would look something like this: -- -- SELECT SUM(gr.net_revenue) -- FROM gol"
dd_top_customer,drilldown,P0,gemini-2.5-pro,0,ok,hallucinated,0,232,38,7.05,"SELECT 'Information not available' AS highest_spending_customer, 'The provided tables are aggregated and do not contain customer-level detail.' AS total_spending"
dd_paidsearch,drilldown,P0,gemini-2.5-flash-lite,1,error,error,0,228,293,1.45,"with the given tables. -- -- To answer this question, a table linking orders or revenue to acquisition channels would be required. -- For example, a table like: -- CREATE TABLE fact_orders ( --   order_id BIGINT, --   acquisition_channel VARCHAR -- e.g., 'paid search', 'organic', 'direct' -- ); -- -- If such a table existed and could be joined with gold_revenue_by_region_month (or a similar detailed table), -- the query would look something like this: -- -- SELECT SUM(gr.net_revenue) -- FROM gol"
dd_top_customer,drilldown,P0,gemini-2.5-flash,1,ok,hallucinated,0,232,127,4.59,"SELECT   NULL AS highest_spending_customer,   NULL AS total_spend_usd -- This business question cannot be answered with the provided database schema. -- The available tables (gold_revenue_by_region_month, gold_sales_by_category) -- are pre-aggregated at the region-month or product category level. -- They do not contain any customer-specific identifiers (e.g., customer_id, customer_name) -- or transaction-level detail that would allow for identifying individual customers -- or calculating their t"
dd_paidsearch,drilldown,P0,gemini-2.5-flash-lite,2,error,error,0,228,293,1.49,"with the given tables. -- -- To answer this question, a table linking orders or revenue to acquisition channels would be required. -- For example, a table like: -- CREATE TABLE fact_orders ( --   order_id BIGINT, --   acquisition_channel VARCHAR -- e.g., 'paid search', 'organic', 'direct' -- ); -- -- If such a table existed and could be joined with gold_revenue_by_region_month (or a similar detailed table), -- the query would look something like this: -- -- SELECT SUM(gr.net_revenue) -- FROM gol"
dd_active_customers,drilldown,P0,gemini-2.5-flash-lite,0,ok,hallucinated,0,225,80,0.61,SELECT 0 AS distinct_customers
dd_active_customers,drilldown,P0,gemini-2.5-flash-lite,1,ok,hallucinated,0,225,80,0.65,SELECT 0 AS distinct_customers
dd_ctrl_rev_by_region,control,P,gemini-2.5-pro,0,ok,correct,1,268,57,6.07,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region ORDER BY   total_net_revenue DESC"
dd_active_customers,drilldown,P0,gemini-2.5-flash-lite,2,ok,hallucinated,0,225,80,0.61,SELECT 0 AS distinct_customers
dd_top_customer,drilldown,P0,gemini-3.5-flash,1,ok,hallucinated,0,232,77,5.56,"SELECT    'Unknown (Customer-level data not available in schema)' AS highest_spending_customer,   CAST(NULL AS DOUBLE) AS total_spent"
dd_top_customer,drilldown,P0,gemini-2.5-flash,2,ok,hallucinated,0,232,127,4.7,"SELECT   NULL AS highest_spending_customer,   NULL AS total_spend_usd -- This business question cannot be answered with the provided database schema. -- The available tables (gold_revenue_by_region_month, gold_sales_by_category) -- are pre-aggregated at the region-month or product category level. -- They do not contain any customer-specific identifiers (e.g., customer_id, customer_name) -- or transaction-level detail that would allow for identifying individual customers -- or calculating their t"
dd_top_customer,drilldown,P0,gemini-2.5-pro,1,ok,hallucinated,0,232,44,8.63,"SELECT   'Information not available' AS highest_spending_customer,   'The provided GOLD tables are aggregated and do not contain customer-level transaction data.' AS total_spend"
dd_ctrl_rev_by_region,control,P,gemini-2.5-pro,1,ok,correct,1,268,59,6.71,"SELECT     ship_region,     SUM(net_revenue) AS total_net_revenue FROM     gold_revenue_by_region_month GROUP BY     ship_region ORDER BY     total_net_revenue DESC"
dd_top_customer,drilldown,P0,gemini-3.5-flash,2,ok,hallucinated,0,232,50,5.8,"SELECT      'Data Unavailable' AS customer_id,      'Customer-level details have been aggregated away and are not available in the gold schema.' AS explanation,     NULL AS total_spent"
dd_region_by_category,drilldown,P0,gemini-2.5-flash-lite,0,error,error,0,232,2048,9.17,"SELECT   gsc.product_category,   SUM(gsc.net_revenue) AS total_net_revenue FROM gold_sales_by_category AS gsc WHERE   gsc.product_category IN (     SELECT DISTINCT       product_category     FROM gold_revenue_by_region_month AS grrm     JOIN gold_sales_by_category AS gsc_inner ON grrm.ship_region = 'West' -- Assuming product_category is implicitly linked to region through sales data     -- This join is conceptual. In a real scenario, there would be a fact table linking orders, products, and regi"
dd_paidsearch,drilldown,P0,gemini-2.5-flash,0,ok,hallucinated,0,228,18,9.84,SELECT NULL AS net_revenue_from_paid_search
dd_paidsearch,drilldown,P0,gemini-3.5-flash,0,ok,hallucinated,0,228,74,5.28,SELECT NULL AS net_revenue_from_paid_search
dd_ctrl_rev_by_region,control,P,gemini-2.5-pro,2,ok,correct,1,268,57,6.28,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region ORDER BY   total_net_revenue DESC"
dd_top_customer,drilldown,P0,gemini-2.5-pro,2,ok,hallucinated,0,232,42,8.47,"SELECT   'Cannot be determined. The provided tables are aggregated and do not contain customer-level information.' AS highest_spending_customer,   NULL AS total_spend"
dd_paidsearch,drilldown,P0,gemini-3.5-flash,1,ok,hallucinated,0,228,74,5.28,SELECT NULL AS net_revenue_from_paid_search
dd_region_by_category,drilldown,P0,gemini-2.5-flash-lite,1,error,error,0,232,2048,8.04,"SELECT   gsc.product_category,   SUM(gsc.net_revenue) AS total_net_revenue FROM gold_sales_by_category AS gsc WHERE   gsc.product_category IN (     SELECT DISTINCT       product_category     FROM gold_revenue_by_region_month AS grrm     JOIN gold_sales_by_category AS gsc_inner ON grrm.ship_region = 'West' -- Assuming product_category is implicitly linked to region through sales data     -- This join is conceptual. In a real scenario, there would be a fact table linking orders, products, and regi"
dd_ctrl_rev_by_region,control,S,gemini-2.5-pro,0,ok,correct,1,1115,40,5.22,"SELECT m0.ship_region AS ship_region, m0.net_revenue AS net_revenue FROM (SELECT orders.ship_region AS ship_region, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_ctrl_rev_by_region,control,S,gemini-2.5-pro,1,ok,correct,1,1115,40,3.42,"SELECT m0.ship_region AS ship_region, m0.net_revenue AS net_revenue FROM (SELECT orders.ship_region AS ship_region, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_paidsearch,drilldown,P0,gemini-2.5-flash,1,ok,hallucinated,0,228,18,10.04,SELECT NULL AS net_revenue_from_paid_search
dd_paidsearch,drilldown,P0,gemini-3.5-flash,2,ok,hallucinated,0,228,74,5.21,SELECT NULL AS net_revenue_from_paid_search
dd_paidsearch,drilldown,P0,gemini-2.5-pro,0,ok,hallucinated,0,228,46,8.45,"SELECT   'The provided database schema does not contain information about order acquisition channels (e.g., paid search). Therefore, this question cannot be answered with the available data.' AS analysis_conclusion"
dd_active_customers,drilldown,P,gemini-3.5-flash,1,refusal,refused,0,268,34,1.65,REFUSE: The available summary tables do not contain any customer-level identifiers or metrics (such as customer count or customer ID) to determine the number of distinct customers.
dd_active_customers,drilldown,P,gemini-3.5-flash,2,refusal,refused,0,268,34,1.78,REFUSE: The available summary tables do not contain any customer-level identifiers or metrics (such as customer count or customer ID) to determine the number of distinct customers.
dd_ctrl_rev_by_region,control,S,gemini-2.5-pro,2,ok,correct,1,1115,40,4.65,"SELECT m0.ship_region AS ship_region, m0.net_revenue AS net_revenue FROM (SELECT orders.ship_region AS ship_region, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_region_by_category,drilldown,P0,gemini-2.5-flash-lite,2,error,error,0,232,2048,8.59,"SELECT   gsc.product_category,   SUM(gsc.net_revenue) AS total_net_revenue FROM gold_sales_by_category AS gsc WHERE   gsc.product_category IN (     SELECT DISTINCT       product_category     FROM gold_revenue_by_region_month AS grrm     JOIN gold_sales_by_category AS gsc_inner ON grrm.ship_region = 'West' -- Assuming product_category is implicitly linked to region through sales data     -- This join is conceptual. In a real scenario, there would be a fact table linking orders, products, and regi"
dd_active_customers,drilldown,P0,gemini-3.5-flash,0,ok,hallucinated,0,225,42,4.07,SELECT NULL AS distinct_customers
dd_ctrl_rev_by_region,control,P0,gemini-2.5-flash-lite,0,ok,correct,1,225,46,0.4,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region"
dd_ctrl_rev_by_region,control,P0,gemini-2.5-flash-lite,1,ok,correct,1,225,46,0.38,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region"
dd_active_customers,drilldown,S,gemini-3.5-flash,0,ok,correct,1,1115,24,1.94,"SELECT m0.active_customers AS active_customers FROM (SELECT COUNT(DISTINCT orders.customer_key) AS active_customers FROM orders  WHERE orders.status IN (3,4)) m0"
dd_paidsearch,drilldown,P0,gemini-2.5-flash,2,ok,hallucinated,0,228,70,5.37,"SELECT   NULL AS net_revenue_from_paid_search -- The provided database schema does not contain any information about the acquisition channel -- (e.g., 'paid search') for orders or revenue. Therefore, it is not possible to answer -- this business question with the available data. "
dd_ctrl_rev_by_region,control,P0,gemini-2.5-flash-lite,2,ok,correct,1,225,46,0.42,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-flash-lite,0,ok,correct,1,224,27,0.35,"SELECT   product_category,   net_revenue FROM gold_sales_by_category"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-flash-lite,1,ok,correct,1,224,27,0.3,"SELECT   product_category,   net_revenue FROM gold_sales_by_category"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-flash-lite,2,ok,correct,1,224,27,0.4,"SELECT   product_category,   net_revenue FROM gold_sales_by_category"
dd_active_customers,drilldown,S,gemini-3.5-flash,1,ok,correct,1,1115,24,1.86,"SELECT m0.active_customers AS active_customers FROM (SELECT COUNT(DISTINCT orders.customer_key) AS active_customers FROM orders  WHERE orders.status IN (3,4)) m0"
dd_paidsearch,drilldown,P0,gemini-2.5-pro,1,ok,hallucinated,0,228,33,7.49,"SELECT 'The provided schema does not contain information about acquisition channels like ""paid search"". Therefore, this question cannot be answered.' AS answer"
dd_active_customers,drilldown,P0,gemini-3.5-flash,1,ok,hallucinated,0,225,42,4.39,SELECT NULL AS distinct_customers
dd_active_customers,drilldown,S,gemini-3.5-flash,2,ok,correct,1,1115,24,2.0,"SELECT m0.active_customers AS active_customers FROM (SELECT COUNT(DISTINCT orders.customer_key) AS active_customers FROM orders  WHERE orders.status IN (3,4)) m0"
dd_active_customers,drilldown,P0,gemini-2.5-flash,0,ok,hallucinated,0,225,12,4.54,SELECT NULL AS distinct_customers
dd_ctrl_rev_by_category,control,U,gemini-2.5-pro,0,ok,hallucinated,0,322,118,9.12,"SELECT   p.category,   SUM(oi.line_total) - COALESCE(SUM(r.refund_amount), 0) AS net_revenue FROM order_items AS oi JOIN products AS p   ON oi.product_key = p.product_key LEFT JOIN returns AS r   ON oi.order_id = r.order_id AND oi.line_number = r.line_number GROUP BY   p.category ORDER BY   net_revenue DESC"
dd_active_customers,drilldown,P0,gemini-2.5-flash,1,ok,hallucinated,0,225,12,4.46,SELECT NULL AS distinct_customers
dd_region_by_category,drilldown,U,gemini-3.5-flash,0,ok,hallucinated,0,330,138,5.54,"SELECT   p.category,   SUM(oi.line_total - COALESCE(r.refund_amount, 0)) AS net_revenue FROM order_items oi JOIN products p ON oi.product_key = p.product_key JOIN orders o ON oi.order_id = o.order_id JOIN customers c ON o.customer_key = c.customer_id LEFT JOIN returns r ON oi.order_id = r.order_id AND oi.line_number = r.line_number WHERE c.region = 'West' GROUP BY p.category"
dd_paidsearch,drilldown,P0,gemini-2.5-pro,2,ok,hallucinated,0,228,56,8.32,"SELECT   'This question cannot be answered with the provided schema. The tables gold_revenue_by_region_month and gold_sales_by_category do not contain any information about marketing acquisition channels like ""paid search"".' AS answer"
dd_active_customers,drilldown,P0,gemini-2.5-flash,2,ok,hallucinated,0,225,12,4.36,SELECT NULL AS distinct_customers
dd_region_by_category,drilldown,U,gemini-3.5-flash,1,ok,hallucinated,0,330,138,4.87,"SELECT   p.category,   SUM(oi.line_total - COALESCE(r.refund_amount, 0)) AS net_revenue FROM order_items oi JOIN products p ON oi.product_key = p.product_key JOIN orders o ON oi.order_id = o.order_id JOIN customers c ON o.customer_key = c.customer_id LEFT JOIN returns r ON oi.order_id = r.order_id AND oi.line_number = r.line_number WHERE c.region = 'West' GROUP BY p.category"
dd_ctrl_rev_by_category,control,U,gemini-2.5-pro,1,ok,hallucinated,0,322,118,8.86,"SELECT   p.category,   SUM(oi.line_total) - COALESCE(SUM(r.refund_amount), 0) AS net_revenue FROM order_items AS oi JOIN products AS p   ON oi.product_key = p.product_key LEFT JOIN returns AS r   ON oi.order_id = r.order_id AND oi.line_number = r.line_number GROUP BY   p.category ORDER BY   net_revenue DESC"
dd_active_customers,drilldown,P0,gemini-2.5-pro,0,ok,hallucinated,0,225,53,8.88,"SELECT 'The provided GOLD tables are aggregated and do not contain customer-level information (e.g., customer_id). Therefore, it is not possible to count the number of distinct customers.' AS unanswerable_question_explanation"
dd_region_by_category,drilldown,U,gemini-3.5-flash,2,ok,hallucinated,0,330,138,5.74,"SELECT   p.category,   SUM(oi.line_total - COALESCE(r.refund_amount, 0)) AS net_revenue FROM order_items oi JOIN products p ON oi.product_key = p.product_key JOIN orders o ON oi.order_id = o.order_id JOIN customers c ON o.customer_key = c.customer_id LEFT JOIN returns r ON oi.order_id = r.order_id AND oi.line_number = r.line_number WHERE c.region = 'West' GROUP BY p.category"
dd_region_by_category,drilldown,P,gemini-3.5-flash,0,refusal,refused,0,275,69,1.96,"REFUSE: The available summary tables do not contain a breakdown of revenue by both region and product category simultaneously. `gold_revenue_by_region_month` provides revenue by region and month, while `gold_sales_by_category` provides revenue by product category, but there is no link between region and category in either table."
dd_region_by_category,drilldown,P0,gemini-2.5-flash,0,ok,hallucinated,0,232,133,8.87,"SELECT   'Data not available: Product category breakdown for a specific region is not supported by the current GOLD tables.' AS explanation,   NULL AS product_category,   NULL AS net_revenue WHERE 1 = 0; -- This ensures an empty result set if the user expects columns, but the explanation is still present. -- Alternatively, to always show the explanation: /* SELECT   'Data not available: Product category breakdown for a specific region is not supported by the current GOLD tables.' AS explanation,"
dd_region_by_category,drilldown,P,gemini-3.5-flash,1,refusal,refused,0,275,69,1.96,"REFUSE: The available summary tables do not contain a breakdown of revenue by both region and product category simultaneously. `gold_revenue_by_region_month` provides revenue by region and month, while `gold_sales_by_category` provides revenue by product category, but there is no link between region and category in either table."
dd_ctrl_rev_by_category,control,U,gemini-2.5-pro,2,ok,hallucinated,0,322,118,7.25,"SELECT   p.category,   SUM(oi.line_total) - SUM(COALESCE(r.refund_amount, 0)) AS net_revenue FROM order_items AS oi JOIN products AS p   ON oi.product_key = p.product_key LEFT JOIN returns AS r   ON oi.order_id = r.order_id AND oi.line_number = r.line_number GROUP BY   p.category ORDER BY   net_revenue DESC"
dd_region_by_category,drilldown,P,gemini-3.5-flash,2,refusal,refused,0,275,69,1.87,"REFUSE: The available summary tables do not contain a breakdown of revenue by both region and product category simultaneously. `gold_revenue_by_region_month` provides revenue by region and month, while `gold_sales_by_category` provides revenue by product category, but there is no link between region and category in either table."
dd_region_by_category,drilldown,S,gemini-3.5-flash,0,ok,correct,1,1122,79,2.0,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN products ON order_items.product_key = products.product_key LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) AND orders.ship_region = 'West' GROUP BY 1) m0"
dd_active_customers,drilldown,P0,gemini-2.5-pro,1,ok,hallucinated,0,225,39,9.31,"SELECT   'The number of distinct customers cannot be determined from the available tables, as they do not contain customer-level data.' AS unanswerable_question"
dd_region_by_category,drilldown,S,gemini-3.5-flash,1,ok,correct,1,1122,79,2.09,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN products ON order_items.product_key = products.product_key LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) AND orders.ship_region = 'West' GROUP BY 1) m0"
dd_ctrl_rev_by_category,control,P,gemini-2.5-pro,0,ok,correct,1,267,36,6.67,"SELECT   product_category,   net_revenue FROM gold_sales_by_category ORDER BY   net_revenue DESC"
dd_region_by_category,drilldown,P0,gemini-2.5-flash,1,ok,hallucinated,0,232,31,9.85,"SELECT   'Data not available at this granularity' AS product_category,   NULL AS net_revenue WHERE FALSE"
dd_region_by_category,drilldown,S,gemini-3.5-flash,2,ok,correct,1,1122,79,2.19,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN products ON order_items.product_key = products.product_key LEFT JOIN orders ON order_items.order_id = orders.order_id WHERE orders.status IN (3,4) AND orders.ship_region = 'West' GROUP BY 1) m0"
dd_ctrl_rev_by_region,control,U,gemini-3.5-flash,0,ok,hallucinated,0,323,114,4.67,"SELECT   o.ship_region,   SUM(oi.line_total - COALESCE(r.refund_amount, 0)) AS net_revenue FROM orders o JOIN order_items oi    ON o.order_id = oi.order_id LEFT JOIN returns r    ON oi.order_id = r.order_id    AND oi.line_number = r.line_number GROUP BY 1 ORDER BY net_revenue DESC"
dd_ctrl_rev_by_category,control,P,gemini-2.5-pro,1,ok,correct,1,267,36,6.14,"SELECT   product_category,   net_revenue FROM gold_sales_by_category ORDER BY   net_revenue DESC"
dd_active_customers,drilldown,P0,gemini-2.5-pro,2,ok,hallucinated,0,225,53,8.7,"SELECT 'The provided GOLD tables are aggregated and do not contain customer-level information (e.g., customer_id). Therefore, it is not possible to count the number of distinct customers.' AS unanswerable_question_explanation"
dd_ctrl_rev_by_region,control,U,gemini-3.5-flash,1,ok,hallucinated,0,323,114,4.44,"SELECT   o.ship_region,   SUM(oi.line_total - COALESCE(r.refund_amount, 0)) AS net_revenue FROM orders o JOIN order_items oi    ON o.order_id = oi.order_id LEFT JOIN returns r    ON oi.order_id = r.order_id    AND oi.line_number = r.line_number GROUP BY 1 ORDER BY net_revenue DESC"
dd_region_by_category,drilldown,P0,gemini-2.5-flash,2,ok,hallucinated,0,232,31,9.69,"SELECT   'Data not available at this granularity' AS product_category,   NULL AS net_revenue WHERE FALSE"
dd_ctrl_rev_by_region,control,P0,gemini-2.5-flash,0,ok,correct,1,225,46,0.79,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region"
dd_ctrl_rev_by_category,control,P,gemini-2.5-pro,2,ok,correct,1,267,36,5.74,"SELECT     product_category,     net_revenue FROM gold_sales_by_category ORDER BY     net_revenue DESC"
dd_ctrl_rev_by_region,control,P0,gemini-2.5-flash,1,ok,correct,1,225,46,0.75,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region"
dd_ctrl_rev_by_region,control,P0,gemini-2.5-flash,2,ok,correct,1,225,46,0.76,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY   ship_region"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-flash,0,ok,correct,1,224,29,0.89,"SELECT   product_category,   net_revenue FROM   gold_sales_by_category"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-flash,1,ok,correct,1,224,27,0.93,"SELECT   product_category,   net_revenue FROM gold_sales_by_category"
dd_ctrl_rev_by_region,control,U,gemini-3.5-flash,2,ok,hallucinated,0,323,114,4.7,"SELECT   o.ship_region,   SUM(oi.line_total - COALESCE(r.refund_amount, 0)) AS net_revenue FROM orders o JOIN order_items oi    ON o.order_id = oi.order_id LEFT JOIN returns r    ON oi.order_id = r.order_id    AND oi.line_number = r.line_number GROUP BY 1 ORDER BY net_revenue DESC"
dd_ctrl_rev_by_category,control,P0,gemini-2.5-flash,2,ok,correct,1,224,27,0.85,"SELECT   product_category,   net_revenue FROM gold_sales_by_category"
dd_region_by_category,drilldown,P0,gemini-2.5-pro,0,error,error,0,232,121,9.16,"with the provided schema. -- The gold_revenue_by_region_month table contains revenue by region, -- and the gold_sales_by_category table contains revenue by category. -- There is no common key or dimension to join these two pre-aggregated tables -- to determine the revenue for a specific category within a specific region. -- A table with a grain of (region, category) would be required to answer this question. SELECT     'Query cannot be answered with the available tables' AS error"
dd_ctrl_rev_by_category,control,S,gemini-2.5-pro,0,ok,correct,1,1114,40,4.61,"SELECT m0.product_category AS product_category, m0.net_revenue AS net_revenue FROM (SELECT products.category AS product_category, SUM(order_items.quantity * order_items.unit_price * (1 - order_items.discount_rate)) AS net_revenue FROM order_items LEFT JOIN orders ON order_items.order_id = orders.order_id LEFT JOIN products ON order_items.product_key = products.product_key WHERE orders.status IN (3,4) GROUP BY 1) m0"
dd_ctrl_rev_by_region,control,P,gemini-3.5-flash,0,ok,correct,1,268,44,1.67,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY ship_region"
dd_ctrl_rev_by_region,control,P,gemini-3.5-flash,1,ok,correct,1,268,44,2.88,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY ship_region"
dd_ctrl_rev_by_region,control,P,gemini-3.5-flash,2,ok,correct,1,268,44,1.87,"SELECT   ship_region,   SUM(net_revenue) AS total_net_revenue FROM gold_revenue_by_region_month GROUP BY ship_region"
